file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous24,anonymous,4,3,1,4,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,14,2,0,0,0,0,0,0,3,0,2,1,0,0,0,12,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous36,anonymous,5,6,1,7,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,20,2,1,0,0,0,0,1,5,0,2,2,0,0,0,11,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous12,anonymous,1,3,1,1,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,1,1,0,0,0,10,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous28,anonymous,3,5,1,6,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,1,0,1,17,2,1,0,0,1,0,0,4,0,3,1,0,0,0,13,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.SingletonIterator,class,3,7,1,3,0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,2,0,0,2,0,0,1,0,1,27,3,0,0,0,0,1,0,4,0,2,1,0,0,0,19,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous16,anonymous,2,3,1,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,9,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.ConcatIterator$Iterators,innerclass,2,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,1,0,0,7,0,0,0,0,0,1,0,1,0,2,0,0,0,0,4,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous7,anonymous,1,4,1,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,1,1,0,1,1,0,0,0,9,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.IteratorModule,interface,5,1,1,1,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,25,1,0,0,0,0,0,0,2,0,2,0,0,1,0,46,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.CachedIterator,class,3,7,1,4,0,0.0,0.0,5,0,3,0,0,2,5,0,0,0,3,0,0,3,0,0,1,0,0,33,5,0,0,0,0,1,0,7,0,4,1,0,0,0,19,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.RangeIntForwardIterator,class,2,7,1,1,0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,6,0,0,6,0,0,4,0,0,36,4,0,0,0,3,0,1,9,1,8,1,0,0,0,20,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.IteratorModule$1Partner,innerclass,2,5,1,7,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,2,0,1,0,0,1,0,1,1,0,0,0,6,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.RangeLongBackwardIterator,class,2,7,1,1,0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,6,0,0,6,0,0,4,0,0,36,4,0,0,0,3,0,1,9,1,8,1,0,0,0,19,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous21,anonymous,2,3,1,6,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous13,anonymous,1,3,1,1,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,14,2,0,0,0,0,0,0,3,0,2,1,0,0,0,12,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous25,anonymous,2,5,1,3,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,16,2,1,0,0,0,0,1,1,0,1,1,0,0,0,10,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous33,anonymous,2,4,1,4,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,20,3,0,0,0,0,0,0,4,0,2,1,0,0,0,14,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous8,anonymous,1,4,1,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,1,1,0,1,1,0,0,0,9,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous17,anonymous,3,4,1,4,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,17,2,0,1,0,0,0,0,3,0,2,1,0,0,0,10,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous29,anonymous,2,3,1,4,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous37,anonymous,2,7,1,4,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,29,5,0,0,0,0,0,0,6,0,3,2,0,0,0,12,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous4,anonymous,1,4,1,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,1,1,0,1,1,0,0,0,9,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.GroupedIterator,class,5,18,1,8,9,0.0,0.0,6,2,3,2,0,1,4,0,0,0,6,0,0,6,0,0,5,0,9,68,5,2,1,0,0,4,14,15,4,10,2,0,0,0,30,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.ConcatIterator,class,4,13,1,5,0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,3,0,0,3,0,0,0,0,0,58,6,2,3,0,0,1,0,14,0,3,4,0,1,0,21,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous1,anonymous,2,3,1,3,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous10,anonymous,1,4,1,3,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,14,2,0,0,0,0,0,1,3,0,2,1,0,0,0,14,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous30,anonymous,2,3,1,4,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,1,0,1,1,0,0,0,8,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous14,anonymous,1,3,1,1,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,1,1,0,0,0,10,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous22,anonymous,5,5,1,6,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,0,0,2,0,2,1,0,0,0,14,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous34,anonymous,4,8,1,8,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,23,2,1,2,0,0,0,0,6,0,4,2,0,0,0,12,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.RangeLongForwardIterator,class,2,7,1,1,0,0.0,0.0,3,0,2,0,0,1,3,0,0,0,6,0,0,6,0,0,4,0,0,36,4,0,0,0,3,0,1,9,1,8,1,0,0,0,19,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous9,anonymous,1,4,1,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,1,1,0,1,1,0,0,0,9,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous18,anonymous,2,3,1,2,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,18,3,0,0,0,0,0,0,4,0,3,1,0,0,1,15,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous26,anonymous,5,6,1,7,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,17,2,1,1,0,0,0,0,4,0,2,1,0,0,0,11,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.Iterator$Anonymous5,anonymous,1,4,1,1,0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,12,2,0,0,0,0,0,1,1,0,1,1,0,0,0,9,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.DistinctIterator,class,5,8,1,7,2,0.0,0.0,5,0,3,1,0,1,4,0,0,0,5,0,0,5,0,0,2,0,0,40,5,1,0,0,0,1,0,12,0,8,2,0,0,0,25,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Iterator.java,io.vavr.collection.ArrayIterator,class,2,8,1,2,0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,2,0,0,2,0,0,1,0,1,28,3,1,0,1,0,1,1,2,0,2,1,0,0,0,23,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\JavaConverters.java,io.vavr.collection.JavaConverters$ListView$ListIterator,innerclass,6,16,2,6,21,0.0,0.0,7,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,63,4,0,1,3,0,2,8,9,4,3,1,0,0,0,32,10,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\JavaConverters.java,io.vavr.collection.JavaConverters,class,6,2,2,1,1,NaN,NaN,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,298,1,0,0,0,0,0,0,0,0,0,0,0,3,0,39,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\JavaConverters.java,io.vavr.collection.JavaConverters$ListView,innerclass,11,36,3,39,406,0.0,0.0,29,0,27,1,0,1,28,0,0,0,1,1,0,1,0,0,1,0,10,253,27,1,2,0,1,29,4,18,0,15,2,0,2,11,65,8,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\JavaConverters.java,io.vavr.collection.JavaConverters$ListView$Iterator,innerclass,6,15,1,7,0,0.0,0.0,6,0,4,0,0,2,6,0,1,0,4,0,0,0,0,4,0,0,1,59,3,1,3,2,0,1,5,11,1,5,1,0,0,0,32,10,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\JavaConverters.java,io.vavr.collection.JavaConverters$ChangePolicy,enum,0,2,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\JavaConverters.java,io.vavr.collection.JavaConverters$HasDelegate,innerclass,3,9,1,3,0,0.0,0.0,6,0,0,0,4,2,6,0,0,0,3,1,0,3,0,0,2,0,0,34,3,0,1,0,0,0,1,8,0,6,1,0,0,0,38,1034,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinearSeq.java,io.vavr.collection.LinearSeqModule,interface,0,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinearSeq.java,io.vavr.collection.LinearSeq$Anonymous1,anonymous,4,3,1,3,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,2,0,0,0,0,0,2,1,0,1,0,0,0,0,16,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinearSeq.java,io.vavr.collection.LinearSeq,interface,15,98,1,14,4095,0.0,0.0,91,1,0,0,0,91,91,0,0,0,1,0,0,0,0,1,0,0,10,156,11,3,0,0,1,8,5,14,0,11,2,1,0,1,192,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinearSeq.java,io.vavr.collection.LinearSeqModule$Slice,innerclass,10,22,1,15,10,0.0,0.0,5,5,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11,66,13,3,2,0,1,1,14,15,3,11,2,0,0,1,26,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinearSeq.java,io.vavr.collection.LinearSeqModule$Search,interface,2,4,1,1,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1,1,0,2,0,6,3,2,2,2,0,0,0,8,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinkedHashMap.java,io.vavr.collection.LinkedHashMap,class,24,124,1,141,3965,0.0,0.0,103,26,98,5,0,0,98,0,0,0,4,2,0,4,0,0,4,0,204,438,106,5,1,0,0,32,1,60,1,66,3,0,0,13,250,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinkedHashMultimap.java,io.vavr.collection.LinkedHashMultimap,class,13,10,2,3,45,0.0,0.0,10,5,6,1,3,0,9,0,0,0,1,1,0,1,0,0,1,0,3,126,9,0,0,0,0,2,1,1,0,1,0,0,1,1,71,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinkedHashMultimap.java,io.vavr.collection.LinkedHashMultimap$Builder,innerclass,13,26,1,27,251,0.0,0.0,23,0,22,1,0,0,22,0,2,0,2,0,0,2,0,0,2,0,13,93,22,3,0,0,0,8,0,10,0,7,1,0,0,0,100,9,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinkedHashSet.java,io.vavr.collection.LinkedHashSet$SerializationProxy,innerclass,4,8,1,11,0,NaN,NaN,4,0,0,3,0,1,1,0,0,0,2,1,0,2,0,0,1,0,2,30,1,2,0,0,0,2,3,8,0,6,1,0,0,0,93,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\LinkedHashSet.java,io.vavr.collection.LinkedHashSet,class,26,141,1,139,4894,0.0,0.0,104,33,99,4,0,1,100,0,0,0,3,2,0,3,0,0,3,0,135,494,119,2,6,0,1,49,4,22,1,25,2,0,1,5,278,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\List.java,io.vavr.collection.List$Nil,innerclass,4,10,2,3,43,0.0,0.0,10,1,8,2,0,0,8,0,0,0,2,2,0,2,0,0,2,0,2,33,7,0,0,0,0,4,2,2,1,2,0,0,0,0,58,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\List.java,io.vavr.collection.List$SplitAt,interface,6,3,1,8,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,12,1,1,0,0,0,1,0,4,0,2,1,0,0,0,12,2,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\List.java,io.vavr.collection.List$Cons,innerclass,5,10,2,5,39,0.0,0.0,10,0,7,3,0,0,7,0,0,0,4,1,0,4,0,0,4,0,2,68,8,0,0,0,0,4,2,4,2,4,0,0,1,0,77,25,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\List.java,io.vavr.collection.List,class,32,264,3,185,10585,0.0,0.0,146,36,145,1,0,0,145,3,105,0,1,1,0,1,0,0,1,0,216,983,174,34,6,0,4,75,38,136,15,92,3,0,4,7,390,1025,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\List.java,io.vavr.collection.List$Cons$SerializationProxy,innerclass,5,7,1,13,0,NaN,NaN,4,0,0,3,0,1,1,0,0,0,2,1,0,2,0,0,1,0,1,30,1,2,0,0,0,2,3,10,0,7,1,0,0,0,92,26,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\List.java,io.vavr.collection.List$Combinations,interface,3,2,1,8,0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,1,0,1,0,3,0,2,2,1,0,0,2,5,2,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Map.java,io.vavr.collection.Map$Anonymous1,anonymous,4,2,1,4,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,9,2,0,0,0,0,0,1,1,0,1,0,0,0,1,21,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Map.java,io.vavr.collection.Map,interface,22,94,1,40,4278,0.0,0.0,93,2,0,0,0,93,93,0,0,0,1,0,0,0,0,1,0,0,19,175,28,1,0,0,0,14,1,1,0,5,1,1,0,5,328,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Maps.java,io.vavr.collection.Maps,class,16,69,1,81,990,0.0,0.0,45,44,0,1,0,44,44,0,0,0,0,0,0,0,0,0,0,0,66,255,59,1,1,0,2,45,3,15,0,30,2,0,1,10,82,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Maps.java,io.vavr.collection.Maps$OfEntries,interface,5,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Multimap.java,io.vavr.collection.Multimap$Anonymous1,anonymous,5,2,1,3,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,2,0,0,0,0,0,1,1,0,1,0,0,0,0,16,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Multimap.java,io.vavr.collection.Multimap,interface,22,86,1,35,3570,0.0,0.0,85,1,0,0,0,85,85,0,0,0,1,0,0,0,0,1,0,0,16,175,23,1,0,0,0,13,1,1,0,3,1,1,1,2,310,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Multimap.java,io.vavr.collection.Multimap$ContainerType,enum,4,4,1,6,0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,3,0,0,3,0,0,3,0,0,18,3,0,0,0,6,1,0,3,0,3,0,0,0,6,17,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Multimaps.java,io.vavr.collection.Multimaps,class,7,3,1,15,3,0.0,0.0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,17,3,0,0,0,0,9,0,0,0,6,0,0,0,3,23,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Ordered.java,io.vavr.collection.Ordered,interface,1,1,1,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\PriorityQueue.java,io.vavr.collection.PriorityQueue,class,21,126,2,107,798,0.0,0.0,81,23,71,6,0,4,75,0,1,0,4,1,0,4,0,0,4,0,146,452,95,7,8,0,2,38,14,48,6,47,3,0,1,11,283,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\PriorityQueue.java,io.vavr.collection.PriorityQueue$Node,innerclass,4,9,1,5,0,0.0,0.0,5,1,0,1,0,4,4,0,0,0,4,1,0,1,0,3,4,0,6,31,6,0,0,0,0,0,10,4,5,4,1,0,0,0,22,24,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\Queue.java,io.vavr.collection.Queue,class,29,209,2,175,8672,0.0,0.0,136,36,134,2,0,0,134,0,0,0,4,2,0,4,0,0,4,0,168,662,168,0,23,0,6,60,19,42,24,38,2,0,0,0,327,17,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\RedBlackTree.java,io.vavr.collection.RedBlackTreeModule$Node,innerclass,9,116,1,45,0,0.0,0.0,35,21,11,14,0,10,21,0,0,0,8,1,0,1,0,7,8,0,72,440,80,2,31,0,10,23,31,97,23,95,5,0,0,0,86,16,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\RedBlackTree.java,io.vavr.collection.RedBlackTree$Color,enum,0,2,1,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,2,0,0,0,0,0,0,0,0,12,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\RedBlackTree.java,io.vavr.collection.RedBlackTreeModule,interface,1,0,1,0,0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\RedBlackTree.java,io.vavr.collection.RedBlackTree$Anonymous1,anonymous,6,6,1,7,0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,25,3,1,0,0,0,0,0,9,0,6,1,0,0,0,18,-1,0
C:\Users\erika\Desktop\projetos\MINING-Study-master\LAB2\.\project\clone\src\main\java\io\vavr\collection\RedBlackTree.java,io.vavr.collection.RedBlackTree,interface,9,37,1,24,253,0.0,0.0,23,4,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,28,142,20,2,1,0,1,10,1,13,0,11,2,1,1,0,163,0,0
